Time,bit-x,bitbay,bitfinex,bitflyer,bithumb,bitstamp,coinbase,gemini,kraken,others
2019-06-15 17:00:00 UTC,600.4143,97.63418431,408.285173449997,273.170479399999,,399.21475711,767.393793109999,44.4651711342,477.820629970003,165.1563423823241
2019-06-15 18:00:00 UTC,390.0468,28.09429365,370.935765829998,105.86112299,,285.65135489,758.386369189999,131.1000825259,448.137859970002,163.75561470999997
2019-06-15 19:00:00 UTC,373.2885,41.2564963,324.896175389999,81.8901137100001,,186.62659294,493.609620050001,21.0632936223,735.643569130003,69.54161708736001
2019-06-15 20:00:00 UTC,669.641,127.58741565,456.627864099996,164.75566782,,358.67397088,727.548195809999,51.2353549889,622.770900280001,116.51890696016942
2019-06-15 21:00:00 UTC,680.9173,110.87844576,160.107452959999,75.29041747,,103.23072761,302.17130468,34.8481635807,162.36100756,77.63728592858
2019-06-15 22:00:00 UTC,391.7789,105.24063197,830.762182849998,125.24991762,,143.58598448,264.28141922,29.9506114346,269.337228560002,74.2754880564982
2019-06-15 23:00:00 UTC,343.4894,89.97883325,506.650710199998,196.75755373,292.697718410001,218.80633115,435.475885459999,29.2095695372,350.639273080001,118.00677438278528
2019-06-16 00:00:00 UTC,511.4104,71.72305487,168.08726605,249.740673729999,242.99307468,194.39380641,290.11375114,14.0763768747,229.618310590001,76.61411518
2019-06-16 01:00:00 UTC,605.3736,131.20233685,1599.11729703004,975.984526839992,543.554785309997,1315.13364336,2112.54849195998,208.9823285708,1458.51845814998,401.2854873828961
2019-06-16 02:00:00 UTC,704.0877,68.80665642,528.922836409997,296.596839849998,205.47298086,462.94402954,599.071885379998,67.045699584,544.142033050004,136.9012665813448
2019-06-16 03:00:00 UTC,704.7523,42.57599083,240.85645266,176.514878900001,122.54543614,252.24866647,470.392624320002,59.06328803,211.733431959999,79.1522555852533
2019-06-16 04:00:00 UTC,519.7791,97.33305994,631.681362039994,511.612861429998,285.90158576,581.74112824,1301.57932942999,191.5316094498,522.179333329999,225.8045273532936
2019-06-16 05:00:00 UTC,653.9273,191.72007247,2444.46258430001,1491.78509828996,924.734777769994,1807.65820163999,2474.44225442999,296.0051400619,2374.51148917999,705.0612273478245
2019-06-16 06:00:00 UTC,614.8558,129.46729981,1969.40579917999,1113.80757953999,634.073275869995,1084.63867569,1487.38390769,266.6349673427,1473.48717453,463.7508751580605
2019-06-16 07:00:00 UTC,610.7814,77.3621119499999,678.581964149992,429.587948599998,210.88671144,768.998140460002,870.831997070001,110.6593799365,692.860841349999,224.6490708237206
2019-06-16 08:00:00 UTC,594.8784,126.65597322,2833.53197556007,1128.35837853998,736.206715369997,1985.10650918,2403.30201124998,711.898125752197,2689.03800587,733.762901154498
2019-06-16 09:00:00 UTC,626.6488,119.492644239999,789.423690899994,624.541913009997,420.052324939999,1196.94271514,1073.25391386,113.1038728889,1249.00449107,349.60992773256385
2019-06-16 10:00:00 UTC,681.6275,135.18456505,550.073955519997,394.3465997,176.81026029,558.962373369999,611.506586999999,74.9451150985999,804.7444658,156.2671174772845
2019-06-16 11:00:00 UTC,639.418,55.19493338,637.354151310001,255.89715649,209.92756127,728.982716229999,480.774574609999,48.3471714995,578.42843466,171.03079212040637
2019-06-16 12:00:00 UTC,662.8151,197.21146574,565.147434559999,436.065061979998,239.386478670001,371.5586452,508.645912329999,33.2294371663,538.988289810001,180.7733561209603
2019-06-16 13:00:00 UTC,646.4105,301.54189694,689.801815859995,575.283100979998,257.60955901,887.526313559999,1007.13642207999,99.305861529,789.027802420001,267.73757878541534
2019-06-16 14:00:00 UTC,731.9204,252.39129792,868.703744379992,534.774425799993,226.208376669999,669.841606669998,1286.52983167,114.9108959032,914.22441282,247.74171036617815
2019-06-16 15:00:00 UTC,645.7018,109.60124642,471.099963989997,326.456606199998,155.85068425,425.88376615,839.492774359999,70.9664078707,525.48290362,150.21631779292468
2019-06-16 16:00:00 UTC,724.9558,196.43225826,283.786057269999,133.52249016,146.811264560001,229.105544360002,559.914237999998,27.0530560188,332.92712609,113.01845682575158
2019-06-16 17:00:00 UTC,591.1209,115.15657335,1085.87026112999,311.312370089998,212.985360420001,770.00834848,1587.61264266999,77.1067376044,929.81203819,284.63554528826614
2019-06-16 18:00:00 UTC,612.5982,58.03578204,577.135554529998,131.38739233,71.7955527700001,524.57079482,803.764847199998,60.0106010183,406.269115139999,184.31431840999997
2019-06-16 19:00:00 UTC,521.844,63.22459695,1243.36877245,253.530294919999,182.9100661,681.228303540001,1771.82470229999,140.3462964209,1898.29635017,292.85329955606113
2019-06-16 20:00:00 UTC,706.6835,134.0632043,874.790320799993,262.72912644,236.60360126,677.44547877,1512.39985579999,156.0106333075,1080.78570022,256.8247801460696
2019-06-16 21:00:00 UTC,705.3361,178.34577099,343.999659549998,171.12908756,108.46001459,515.4661956,766.59079493,29.1953385982,566.608422729999,94.431638601875
2019-06-16 22:00:00 UTC,742.3547,196.60236925,241.319143439998,206.10122418,122.58028642,269.99621297,741.61155457,34.4369596415,382.81352835,98.50912162778701
2019-06-16 23:00:00 UTC,611.4748,165.01112971,586.031608999997,246.188985039999,252.80113799,463.289597,750.812569320002,86.5859705526,311.33596707,118.51887956766231
2019-06-17 00:00:00 UTC,689.3785,189.76355892,841.013153359996,480.877848719996,247.56814942,653.102444089999,961.52490211,202.4024788847,704.370838260001,141.02527495677222
2019-06-17 01:00:00 UTC,694.6066,104.08780361,352.981811489998,225.22698049,139.79373544,228.49787067,774.402027169999,128.5283277446,358.802704299999,126.92477213899251
2019-06-17 02:00:00 UTC,717.1238,130.24010521,215.689365209999,179.65353314,100.9058874,247.4807649,634.82290938,131.326873054,253.50812161,102.47342060638057
2019-06-17 03:00:00 UTC,709.4374,99.84934037,186.14373113,205.055806379999,108.42925016,177.43150652,449.824736,72.3325281161999,319.65880013,119.67475889152468
2019-06-17 04:00:00 UTC,718.3955,18.93561455,465.132981299997,584.104130039999,212.2373091,686.457583069999,1003.27278647,113.3858160387,616.35789915,156.42927925760367
2019-06-17 05:00:00 UTC,682.377,141.20546893,183.54811095,246.178116579999,126.97824512,600.073167210001,352.17323956,35.6043238,360.95428918,107.18609354973842
2019-06-17 06:00:00 UTC,700.0071,113.46854166,247.388569249999,222.623905329999,180.32663461,750.627291639998,507.47681363,28.0907908397,312.27426994,139.45465676018898
2019-06-17 07:00:00 UTC,666.3791,122.91133373,124.93277796,200.68061531,91.0664378100009,432.314057929999,403.69975167,45.4896232322,209.54898027,125.7340392862265
2019-06-17 08:00:00 UTC,679.7595,109.22701417,251.881004429999,287.355049839998,124.097659459999,379.83191725,407.1784687,11.00159555,464.90626884,159.4286711848019
2019-06-17 09:00:00 UTC,613.6621,40.92730081,168.77655042,167.655863,149.33850404,579.198219349999,425.52672771,14.67209031,442.39521938,138.17770200107512
2019-06-17 10:00:00 UTC,696.9632,50.8046910099999,651.822433819996,400.791051819999,209.87814558,815.214385689999,718.37397991,55.5523353556,908.988630819997,253.40370604068687
2019-06-17 11:00:00 UTC,706.6493,83.2269122,922.646523109995,507.151398179997,277.95390645,883.284825829998,1021.75692763,89.7064258338001,914.216907660001,252.47462279435837
2019-06-17 12:00:00 UTC,739.9417,75.12561044,1159.2215634,729.286869269994,291.349530440012,1321.66713017,1610.71276102999,175.4267150026,1134.67476013,265.6620278724732
2019-06-17 13:00:00 UTC,636.802,38.48306232,575.187487179998,236.66416837,109.32391726,406.96676807,695.762202830001,58.8752154361,396.325931170002,147.298579354234
2019-06-17 14:00:00 UTC,564.3742,211.57061042,1258.17884223999,440.756547359998,188.14369035,621.953506999999,1356.83924313999,148.9616605032,930.840439880002,224.00075178897742
2019-06-17 15:00:00 UTC,700.8157,228.25704544,1591.66180468001,681.898928959993,300.22849979,1189.75750678,2378.59513333,356.2194746785,1399.200416,344.26580908833824
2019-06-17 16:00:00 UTC,663.1662,189.70545016,510.964496669999,256.01964766,109.87535654,379.97094878,827.673005410001,113.1750749584,660.979865850002,104.40229683590934
2019-06-17 17:00:00 UTC,616.5315,139.01482889,331.266313379999,119.39723867,26.67037037,271.29486708,730.589485249998,86.4345907662999,451.850891629999,114.42321298
2019-06-17 18:00:00 UTC,697.0008,37.05019467,184.90747114,125.01717949,33.38044575,291.66609464,587.52234384,78.228083488,372.749639939999,96.78451173469573
2019-06-17 19:00:00 UTC,657.9165,31.892266,587.863528989996,227.87756212,118.02467281,434.31212182,1294.92305713999,103.6031313427,786.663295590003,159.4924560139114
2019-06-17 20:00:00 UTC,631.7023,86.56353637,766.820052099982,367.475104309998,468.96611044,782.200003179998,1835.98838121,325.0990146826,1133.36487612,220.1535683386012
2019-06-17 21:00:00 UTC,643.6007,109.9952739,229.448753229998,147.7465744,197.36428067,378.354114619999,778.388553479998,68.8414726147001,409.76749472,129.5445867125481
2019-06-17 22:00:00 UTC,494.9134,89.82958453,568.239533149997,327.137465349999,153.97229176,647.027197459999,1235.52874335,255.7355070829,619.006298860001,150.13324778417797
2019-06-17 23:00:00 UTC,691.578,83.68990277,1792.74846499004,758.506701469994,406.182455609998,1395.2303099,2987.76887097002,281.3547435806,1373.21217258,315.10300711463657
2019-06-18 00:00:00 UTC,701.2629,137.3172037,303.955934109999,369.917771149998,247.111052850001,161.98611336,694.61881112,80.5523921902999,281.94840427,142.62207457524121
2019-06-18 01:00:00 UTC,713.9497,142.7699578,691.222135879996,228.597374839999,260.474089570001,290.92970429,821.03043555,123.4880361932,276.01757636,120.47304389192632
2019-06-18 02:00:00 UTC,726.6236,111.34352282,154.299554759999,506.888895449995,174.85946065,417.97444856,577.444390639998,113.42045022,170.85802091,109.28752457342878
2019-06-18 03:00:00 UTC,663.4385,173.11444542,208.628222799999,237.991122260001,133.2016411,229.02591434,554.635912399999,67.1587004372,246.59316844,88.5534050292393
2019-06-18 04:00:00 UTC,687.0973,47.4389576,129.9945304,83.6153484600002,113.498934049997,125.08452015,376.276323909999,35.0870436309,144.50756827,116.8575881735106
2019-06-18 05:00:00 UTC,585.575,89.22203943,1052.88143066,444.619198269997,247.791951160002,739.35134358,1294.27400412999,96.2407366716,668.987959780001,219.17782525280896
2019-06-18 06:00:00 UTC,692.6481,124.0568655,203.19525999,193.06218247,177.553486960002,240.35260674,596.675001299999,56.5656849093,420.56314547,137.6523348754553
2019-06-18 07:00:00 UTC,720.8159,153.59142301,662.762499979997,477.525769189998,316.95712463,836.689266329998,1149.64500720999,160.0657927473,838.057698049999,233.1697418610348
2019-06-18 08:00:00 UTC,705.3964,161.49356443,321.379405629999,267.43487323,123.338631069998,429.03549739,415.14254598,62.67987094,625.94225774,122.62949317086756
2019-06-18 09:00:00 UTC,712.1805,279.86042476,322.100929219999,326.604632919998,139.322664769997,609.531055989999,646.908812579999,62.2246389652,610.35389065,132.75825246003137
2019-06-18 10:00:00 UTC,707.3991,72.83929368,394.53992738,147.06606914,123.65062508,367.69875858,475.295896689999,56.0812268488,411.89607284,141.82830759756754
2019-06-18 11:00:00 UTC,699.2907,76.36039399,295.81645662,141.08885797,124.72863955,377.668562259999,559.037863279999,39.9514120663,488.409291710001,117.3840364290368
2019-06-18 12:00:00 UTC,752.7336,10.75423181,600.290561909999,237.99247512,154.52903775,640.78856309,1035.61432338,118.1887059363,611.373141079999,258.4731033127604
2019-06-18 13:00:00 UTC,740.704,86.51591462,346.624132659999,218.42961397,128.2181523,1125.26094967,621.4141404,101.7422109739,551.18688441,155.07686616059203
2019-06-18 14:00:00 UTC,696.2071,86.3443516200001,681.295126269998,292.308148479999,145.059578070001,988.888632509997,852.982413909999,149.8735652044,553.40665903,233.24157969000012
2019-06-18 15:00:00 UTC,694.9449,153.51482019,1121.32644819,470.577586699995,313.6466256,1171.31933195,2136.41462927,436.436241053,1591.51378123,344.4606833121612
2019-06-18 16:00:00 UTC,642.7182,106.44528608,255.800756009999,143.3160051,118.38956018,510.0427583,848.129330629994,151.3878185815,738.25370689,214.76395437255533
2019-06-18 17:00:00 UTC,714.9068,204.17055414,569.238578799995,265.00975914,214.2211237,589.1957464,1410.42970739,117.8864623149,1227.55495773,186.57291605
2019-06-18 18:00:00 UTC,636.5354,189.48285385,358.74516385,87.32926249,67.4274196200001,775.81466182,714.529440659999,76.2463499813,536.35768699,129.0428392469527
2019-06-18 19:00:00 UTC,718.7124,237.95833287,239.34820531,85.2345365800004,27.32717682,1029.71098739,695.532789629999,81.3258053468,536.79626375,138.9992516353248
2019-06-18 20:00:00 UTC,715.1234,47.4738016,260.79233514,100.67729562,35.88226313,260.35596433,503.595665239999,51.6092318303,450.49821204,95.44856062328002
2019-06-18 21:00:00 UTC,697.4528,84.2844968899999,402.045407649997,186.61817679,85.2939775499999,405.91781835,520.745948369998,84.3637454361,469.7010281,101.23099849777259
2019-06-18 22:00:00 UTC,680.7861,215.25201214,585.835838419997,301.931380979998,243.93207069,312.82122049,931.790249519998,113.9244237001,631.61656581,225.48464598298762
2019-06-18 23:00:00 UTC,674.5738,59.27122385,436.49894147,209.0518183,133.6978404,316.34157725,749.013284099998,124.3176426364,425.36175624,138.8968674090387
2019-06-19 00:00:00 UTC,722.8715,87.10060923,486.83292653,255.40248187,254.58173341,246.04236002,758.937441009997,87.7382066245,519.37719463,112.91166668615
2019-06-19 01:00:00 UTC,723.1405,105.60020343,292.87952706,234.95451087,227.33595684,164.08398118,462.513637189998,95.5313687081999,197.15348936,136.61887532979847
2019-06-19 02:00:00 UTC,732.1275,4.19594239,129.81240539,140.76282822,177.58930906,88.70396858,276.88148003,34.5239072661,159.25052467,83.59024356722998
2019-06-19 03:00:00 UTC,586.4985,50.80471334,120.52283235,107.03536944,71.7995277999999,87.07565199,252.44132454,48.3409250579,166.38074093,75.8640800643027
2019-06-19 04:00:00 UTC,508.9461,38.76545388,190.551019159998,190.73524253,123.39104919,231.94696958,620.565404039999,29.6724085378,377.17843467,83.9878763496983
2019-06-19 05:00:00 UTC,459.9145,53.98662985,90.87981885,116.71464391,81.0690913900001,144.51008934,214.69395466,32.8086023214,125.53813569,61.90541711221148
2019-06-19 06:00:00 UTC,202.0253,78.1739322199999,35.83502563,84.9154442300002,86.5894208,208.72734836,258.79287075,29.3289147,269.70051864,83.91736098444498
2019-06-19 07:00:00 UTC,208.6107,44.62777155,163.81522917,98.65530941,145.54784362,166.14994601,293.50194677,46.3426619287,328.81097618,95.98542369160246
2019-06-19 08:00:00 UTC,156.6584,40.84393061,96.9131640500002,119.31844269,67.65457652,190.00160628,191.4036376,26.42205894,381.21644748,120.94178686957395
2019-06-19 09:00:00 UTC,291.0128,179.491613,243.03100865,194.5826312,116.586726100001,321.55146437,305.60831406,51.2643148869,414.351592990001,144.86710396044
2019-06-19 10:00:00 UTC,444.2816,90.9713975,189.26905156,95.4027300100003,88.83933238,340.20555838,280.69916568,12.1674367352,306.23937012,103.45199232901072
2019-06-19 11:00:00 UTC,370.3276,65.8225670799999,232.56368868,86.1710230200001,59.7827560600001,180.81866743,258.40309604,47.0446773549,210.31502141,90.565813358
2019-06-19 12:00:00 UTC,515.852,72.73027035,180.54698083,202.0353981,112.39619656,298.68972623,475.713025129999,52.0751639292,397.04050898,127.25022729740765
2019-06-19 13:00:00 UTC,639.3467,82.7804359599999,324.524313929999,171.16519219,90.5812487999997,357.896464,453.770858079998,55.4147404777,679.85384062,118.63024111600431
2019-06-19 14:00:00 UTC,659.1302,80.90236429,172.72928927,115.82370581,87.2691611899999,284.93845653,513.791000089999,101.4317459696,434.44333429,199.4648115715
2019-06-19 15:00:00 UTC,725.1341,104.34998142,194.323645739999,159.33466927,56.19580645,417.84725848,425.93455714,153.4363811785,537.84205788,115.18606398335581
2019-06-19 16:00:00 UTC,723.0402,128.24733377,183.244985939999,110.52967981,59.28602633,236.87095046,525.651436829998,158.2519236765,396.72683865,134.06571019638992
2019-06-19 17:00:00 UTC,712.5704,85.17133751,142.4439328,55.14014131,43.74505475,119.74219845,372.30845362,54.4223706009,221.60426499,166.97305659964007
2019-06-19 18:00:00 UTC,702.2477,59.95396614,133.30199393,84.7127884900001,23.0790787,155.07655568,357.660538629999,58.9045392058,200.63512537,99.92612228726
2019-06-19 19:00:00 UTC,710.4027,47.68953304,131.76848509,51.29222161,44.13204609,147.05751648,334.87481834,51.0913748624,196.90062727,90.21380609453414
2019-06-19 20:00:00 UTC,771.1617,108.1777362,814.426233509998,111.55368405,66.68299311,292.21953614,654.453727779999,526.541766146999,639.521240940001,101.80132332001372
2019-06-19 21:00:00 UTC,682.1076,81.57289387,342.635822800001,121.54298136,72.44320679,269.17296722,625.16486198,84.160507259,394.99418068,119.60014649098326
2019-06-19 22:00:00 UTC,491.1581,146.22876095,483.070641429997,449.156935789996,268.324205929999,353.41517176,1178.44995567,118.1917420588,787.680993790003,216.95952912863459
2019-06-19 23:00:00 UTC,650.5564,82.94346447,389.611726539998,232.23856044,135.36361513,311.856343910001,815.970803099998,62.0545668594,345.96462296,126.77099494306577
2019-06-20 00:00:00 UTC,614.4444,83.09854982,131.10124749,183.33549216,117.783496,85.21102819,395.22153825,60.4753280231001,245.92646765,95.78739867112967
2019-06-20 01:00:00 UTC,736.2348,85.38521268,152.79920716,144.41398371,76.6184090599999,184.854781389999,326.58230513,32.8668182848,178.32423338,76.43858962370744
2019-06-20 02:00:00 UTC,683.6206,40.55399964,346.61232522,309.21384092,205.526285579999,198.76157357,472.423661819999,37.9807612899,284.06486682,97.73501572717079
2019-06-20 03:00:00 UTC,751.4122,39.46323282,477.990088069998,245.39328634,435.730092349997,257.80896515,602.5387112,87.016255315,388.18462502,114.06005291779239
2019-06-20 04:00:00 UTC,721.2711,48.28627358,245.578017759999,169.12210962,312.45416197,253.89916772,494.50993927,55.9039505918,295.32560227,128.13904395720223
2019-06-20 05:00:00 UTC,752.3417,74.4345017,127.18760348,91.5066323500003,167.29114974,406.14457893,297.43170422,37.3567636008,319.19140206,88.58266836705234
2019-06-20 06:00:00 UTC,734.5325,56.66640306,72.70976064,82.3253212200001,116.19317672,141.66747442,208.63243314,30.56555612,142.42602199,74.666449048069
2019-06-20 07:00:00 UTC,725.7952,35.49592234,334.63133,219.50707572,190.00226386,541.74238086,476.472873289999,48.1170356836,326.92646458,109.09546220161097
2019-06-20 08:00:00 UTC,758.0233,55.36406962,304.457603839999,281.610941919998,400.725737579998,480.2626752,456.96377198,29.69179186,515.61262807,146.9685544068507
2019-06-20 09:00:00 UTC,776.0495,35.71955182,148.61402522,158.38464734,126.83606126,527.457448589999,203.67163753,22.2123426132,346.37489994,100.63914987592943
2019-06-20 10:00:00 UTC,748.369,84.2846338199999,71.94159446,114.5449139,114.759909070001,252.63152361,314.4433722,27.7141941286,244.24339528,90.53635192417121
2019-06-20 11:00:00 UTC,653.8435,19.21385542,204.060008610003,135.57361818,110.06221128,223.95198694,300.28967941,34.0276768106,226.72101568,101.6262707976302
2019-06-20 12:00:00 UTC,462.7176,87.56019706,130.83857082,145.78806112,106.85648869,215.71685324,348.97981673,26.7239958463,382.86794568,89.20296637656418
2019-06-20 13:00:00 UTC,535.586,99.4535638800001,384.685484479999,311.603842249999,183.78727377,434.608932110001,476.085246,62.5367532155,524.66163601,141.7615682679607
2019-06-20 14:00:00 UTC,493.5307,82.2165690099999,1049.88835721999,263.44662473,236.36592965,348.394848039999,0.176,60.3539605081,538.106471500001,141.01762590829995
2019-06-20 15:00:00 UTC,716.7874,103.08836603,952.874553769992,349.979488649999,224.33854461,536.95537023,,87.5988119536,593.740569549999,208.70157912999997
2019-06-20 16:00:00 UTC,490.9485,84.64692048,724.578722359995,189.49337506,168.78931649,468.49000676,59.30194713,104.5265169929,958.089104439996,220.05943339440375
2019-06-20 17:00:00 UTC,384.9027,71.68149149,313.98275941,94.3351675500001,93.0180923599999,447.52879426,747.41473369,122.1252142364,506.755302899999,157.98674655
2019-06-20 18:00:00 UTC,479.0158,82.52759436,378.714481739999,126.01150077,154.91408137,533.64117211,1320.71327848,133.5526115727,759.786059059998,260.37071743999996
2019-06-20 19:00:00 UTC,465.4592,86.0954325799999,1246.01920596,301.60998922,289.880923679999,678.526740429999,1978.29972294999,318.0829980663,1453.56538416,462.653749864977
2019-06-20 20:00:00 UTC,514.4689,317.85830407,1367.78004644001,363.604606139999,376.767635500001,1218.20280752,2285.24258121999,229.0557074899,1595.41230547,399.0979069197005
2019-06-20 21:00:00 UTC,484.0853,210.49083939,745.887816849996,284.856830489999,235.046573390001,404.93755947,1040.80256643,129.936654021,651.78542804,216.93034077193417
2019-06-20 22:00:00 UTC,504.8293,218.24741745,368.891250269999,221.20369271,159.41491845,395.03091275,985.284938839998,136.4838227558,680.06906849,125.90058703219248
2019-06-20 23:00:00 UTC,523.8068,76.7816452500001,311.046386389998,201.711099230001,147.02097657,310.86845393,589.406637899999,73.9559717197,379.27871085,137.85470327937
2019-06-21 00:00:00 UTC,466.6157,39.10386521,140.87438949,243.34932433,204.283795290001,169.73671619,701.543494599998,60.4016617702,179.50993295,138.5633681347635
2019-06-21 01:00:00 UTC,543.2826,513.54689666,2129.50111781002,942.990834009998,471.225564779997,976.049623499999,2421.56020289002,222.7346193181,1332.03134251,450.4145439843946
2019-06-21 02:00:00 UTC,671.9193,218.31457986,1220.51942016001,569.273349999997,649.427681729995,674.412307749998,1677.01405716,191.9834571056,714.899987480001,308.34074188554933
2019-06-21 03:00:00 UTC,669.3488,90.455408,722.766708949997,300.341331029999,318.455314599999,305.01093705,840.0521153,88.2554864281,281.27866662,168.9412253219055
2019-06-21 04:00:00 UTC,731.8252,83.65370421,402.382449199999,259.521976039999,228.42498729,297.89022032,466.527473769999,43.321655442,302.48528441,159.15337377979634
2019-06-21 05:00:00 UTC,672.8678,116.41222997,264.780808939999,229.01202726,200.812807420006,297.2115168,577.52838259,54.3830540537,330.14008005,179.19244154894858
2019-06-21 06:00:00 UTC,684.006,22.98268002,213.77588028,269.64611743,246.661710320009,328.81914147,708.824254389997,68.94093061,480.81359758,193.49657603802623
2019-06-21 07:00:00 UTC,692.2447,96.28332676,309.281161489999,197.57241265,257.32897838,327.54812628,593.162572899999,22.8367530345,353.68749252,155.7698373345344
2019-06-21 08:00:00 UTC,713.9291,64.62665067,255.45587795,165.841050650001,119.05210085,391.59009623,314.82600314,31.8370894357,458.970059139999,146.63531939143738
